STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,subid.GEOID,subid.NAME,legit_geo,legit_name,legit_area
5,125,10507,5125010507,105.07,Census Tract 105.07,511990300,Big Rock,512591743,Holland,0.012885519
5,7,20401,5007020401,204.01,Census Tract 204.01,500793634,5,500793632,4,0.000598327
5,143,11300,5143011300,113,Census Tract 113,514391283,Fayetteville,514391283,Fayetteville,0.000346984
5,127,950100,5127950100,9501,Census Tract 9501,508390699,Cauthron,512793576,Tate,0.01529872
5,127,950200,5127950200,9502,Census Tract 9502,512791071,Denton,512791689,Hickman,0.004141392
5,127,950300,5127950300,9503,Census Tract 9503,509792737,Oden,512792487,Mill Creek,0.02007507
5,111,490200,5111490200,4902,Census Tract 4902,503191512,Greenfield,511192304,Lunsford,0.012071508
5,111,490100,5111490100,4901,Census Tract 4901,503190330,Black Oak,511191527,Greenwood,0.018659347
5,111,490600,5111490600,4906,Census Tract 4906,503192232,Little Texas,511192796,Owen,0.029313814
5,111,490700,5111490700,4907,Census Tract 4907,511192229,Little River,511192229,Little River,0.002231148
5,111,490500,5111490500,4905,Census Tract 4905,503191512,Greenfield,511191518,Greenfield,0.014354814
5,111,490400,5111490400,4904,Census Tract 4904,503192433,Maumelle,511194068,Willis,0.00141656
5,111,490300,5111490300,4903,Census Tract 4903,503192433,Maumelle,511194068,Willis,0.002580679
5,7,20902,5007020902,209.02,Census Tract 209.02,500793642,9,500793645,11,0.015807867
5,7,21408,5007021408,214.08,Census Tract 214.08,500793630,3,500793628,2,0.004238096
5,7,20803,5007020803,208.03,Census Tract 208.03,500793644,10,500793644,10,0.00143473
5,7,20504,5007020504,205.04,Census Tract 205.04,500793640,8,500793640,8,0.000348043
5,125,10406,5125010406,104.06,Census Tract 104.06,511990300,Big Rock,512590105,Banner,0.002278601
5,125,10407,5125010407,104.07,Census Tract 104.07,505391347,Franklin,512593417,Smith,0.007535188
5,125,10102,5125010102,101.02,Census Tract 101.02,512590153,Bauxite,512590153,Bauxite,0.00105123
5,125,10511,5125010511,105.11,Census Tract 105.11,511990300,Big Rock,512590198,Beaver,0.001964781
5,125,10303,5125010303,103.03,Census Tract 103.03,512590153,Bauxite,512590153,Bauxite,0.00069997
5,125,10503,5125010503,105.03,Census Tract 105.03,505391287,Fenter,512591638,Haskell,0.005665081
5,125,10302,5125010302,103.02,Census Tract 103.02,512590153,Bauxite,512590153,Bauxite,0.000536317
5,125,10103,5125010103,101.03,Census Tract 101.03,512590153,Bauxite,512590522,Bryant,0.001659306
5,125,10512,5125010512,105.12,Census Tract 105.12,512590153,Bauxite,512593291,Salem,0.003221472
5,125,10404,5125010404,104.04,Census Tract 104.04,511990300,Big Rock,512590522,Bryant,0.002643264
5,125,10508,5125010508,105.08,Census Tract 105.08,512591638,Haskell,512592184,Liberty,0.005585764
5,125,10506,5125010506,105.06,Census Tract 105.06,510592436,Maumelle,512591743,Holland,0.027847801
5,125,10509,5125010509,105.09,Census Tract 105.09,511990300,Big Rock,512592799,Owen,0.003084883
5,149,952500,5149952500,9525,Census Tract 9525,510590690,Casa,514993159,Richland,0.009352521
5,149,952600,5149952600,9526,Census Tract 9526,514990474,Briggsville,514991836,Ions Creek,0.030371453
5,49,550100,5049550100,5501,Census Tract 5501,504994086,Wilson,504992922,Pleasant Ridge,0.014218805
5,69,502,5069000502,5.02,Census Tract 5.02,506992925,Plum Bayou,506993783,Vaugine,0.003025701
5,69,1901,5069001901,19.01,Census Tract 19.01,506993783,Vaugine,506992448,Melton,0.00423544
5,69,2104,5069002104,21.04,Census Tract 21.04,505392334,Madison,506993570,Talladega,0.008323267
5,69,301,5069000301,3.01,Census Tract 3.01,505391023,Darysaw,506993918,Washington,0.009110669
5,145,70100,5145070100,701,Census Tract 701,514592193,Liberty,514592193,Liberty,0.00960687
5,145,70700,5145070700,707,Census Tract 707,514591506,Gray,514591506,Gray,0.00128988
5,145,70900,5145070900,709,Census Tract 709,514591506,Gray,514591566,Gum Springs,0.003212692
5,145,70500,5145070500,705,Census Tract 705,514593096,Red River,514591623,Harrison,0.011829796
5,145,70300,5145070300,703,Census Tract 703,514592397,Marion,514592037,Kentucky,0.009027813
5,145,70600,5145070600,706,Census Tract 706,514593096,Red River,514590096,Bald Knob,0.011180599
5,145,70200,5145070200,702,Census Tract 702,514592397,Marion,514591629,Hartsell,0.007668181
5,145,71000,5145071000,710,Census Tract 710,514592403,Marshall,514590888,Coffey,0.007792978
5,145,71200,5145071200,712,Census Tract 712,514593246,Royal,514593732,Union,0.012081092
5,145,71100,5145071100,711,Census Tract 711,514593096,Red River,514591122,Dogwood,0.012070758
5,145,70800,5145070800,708,Census Tract 708,514591506,Gray,514591506,Gray,0.000530507
5,33,20204,5033020204,202.04,Census Tract 202.04,503393771,Van Buren,503392754,Oliver Springs,0.002770063
5,33,20203,5033020203,202.03,Census Tract 202.03,503393771,Van Buren,503391905,Jasper,0.00334532
5,141,460200,5141460200,4602,Census Tract 4602,502990081,Austin,514192190,Liberty,0.025105325
5,141,460400,5141460400,4604,Census Tract 4604,502990081,Austin,514190444,Bradley,0.009704722
5,141,460100,5141460100,4601,Census Tract 4601,512992801,Oxley,514193933,Washington,0.015903837
5,119,3002,5119003002,30.02,Census Tract 30.02,511991731,Hill,511991731,Hill,0.000220639
5,119,4220,5119004220,42.2,Census Tract 42.20,511990300,Big Rock,511990300,Big Rock,0.000599104
5,7,20304,5007020304,203.04,Census Tract 203.04,500793634,5,500793636,6,0.000597153
5,7,20305,5007020305,203.05,Census Tract 203.05,500793634,5,500793636,6,0.000435054
5,119,3305,5119003305,33.05,Census Tract 33.05,511991731,Hill,511991731,Hill,0.000239942
5,33,20301,5033020301,203.01,Census Tract 203.01,503393771,Van Buren,503393771,Van Buren,0.000504275
5,103,950600,5103950600,9506,Census Tract 9506,510392388,Marion,510391209,Ecore Fabre,0.002652431
5,103,950300,5103950300,9503,Census Tract 9503,513993777,Van Buren,510393921,Washington,0.014386171
5,103,950200,5103950200,9502,Census Tract 9502,501990591,Caddo,510393066,Red Hill,0.01431452
5,103,950400,5103950400,9504,Census Tract 9504,510390441,Bradley,510391209,Ecore Fabre,0.000888435
5,103,950100,5103950100,9501,Census Tract 9501,510393711,Union,510390675,Carroll,0.0144087
5,103,950500,5103950500,9505,Census Tract 9505,501393637,6,510392073,Lafayette,0.001625845
5,33,20302,5033020302,203.02,Census Tract 203.02,513193741,Upper,503391124,Dora,0.001231498
5,33,20502,5033020502,205.02,Census Tract 205.02,513193741,Upper,503393771,Van Buren,0.000899074
5,33,20501,5033020501,205.01,Census Tract 205.01,513192544,Mont Sandels,503393771,Van Buren,0.003734535
5,93,10100,5093010100,101,Census Tract 101,509390783,Chickasawba,509390783,Chickasawba,0.000358204
5,67,480300,5067480300,4803,Census Tract 4803,506791929,Jefferson,506793696,Union,0.003257867
5,67,480200,5067480200,4802,Census Tract 4802,506390250,Big Bottom-Wycough-Logan,506793696,Union,0.003917761
5,67,480500,5067480500,4805,Census Tract 4805,514592193,Liberty,506791467,Glaize,0.011865484
5,67,480100,5067480100,4801,Census Tract 4801,503192232,Little Texas,506790315,Bird,0.021634013
5,67,480400,5067480400,4804,Census Tract 4804,503192232,Little Texas,506790948,Cow Lake,0.014981914
5,91,20701,5091020701,207.01,Census Tract 207.01,509191434,Garland,509191434,Garland,0.000372091
5,143,10501,5143010501,105.01,Census Tract 105.01,514393623,Tontitown,514393623,Tontitown,0.004736947
5,143,10105,5143010105,101.05,Census Tract 101.05,508793759,Valley,514391485,Goshen,0.005031737
5,145,70402,5145070402,704.02,Census Tract 704.02,514590018,Albion,514591506,Gray,0.002499317
5,145,70401,5145070401,704.01,Census Tract 704.01,514592625,Mount Pisgah,514591506,Gray,0.003259468
5,45,31101,5045031101,311.01,Census Tract 311.01,504592814,Palarm,504591014,Danley,0.003919475
5,45,30303,5045030303,303.03,Census Tract 303.03,504592814,Palarm,504594083,Wilson,0.007674704
5,45,30302,5045030302,303.02,Census Tract 303.02,504592814,Palarm,504591002,Cypress,0.005530946
5,45,30103,5045030103,301.03,Census Tract 301.03,502991779,Howard,504590876,Clifton,0.004389034
5,45,30404,5045030404,304.04,Census Tract 304.04,504592892,Pine Mountain,504590600,Cadron,0.001248248
5,45,30200,5045030200,302,Census Tract 302,514592403,Marshall,504590240,Benton,0.007508525
5,45,30104,5045030104,301.04,Census Tract 301.04,502991779,Howard,504593678,Union,0.00620219
5,45,30101,5045030101,301.01,Census Tract 301.01,502993672,Union,504593825,Walker,0.00753397
5,45,31102,5045031102,311.02,Census Tract 311.02,511990300,Big Rock,504590225,Benedict,0.008116015
5,45,30102,5045030102,301.02,Census Tract 301.02,504591199,East Fork,504591599,Hardin,0.004571665
5,45,30401,5045030401,304.01,Census Tract 304.01,502991779,Howard,504590600,Cadron,0.004514515
5,45,30402,5045030402,304.02,Census Tract 304.02,504591188,Eagle,504590600,Cadron,0.00278246
5,45,30800,5045030800,308,Census Tract 308,504590600,Cadron,504590600,Cadron,0.000548622
5,45,30600,5045030600,306,Census Tract 306,504590600,Cadron,504590600,Cadron,0.000463688
5,45,30900,5045030900,309,Census Tract 309,504590600,Cadron,504590600,Cadron,0.000599913
5,45,31001,5045031001,310.01,Census Tract 310.01,504590600,Cadron,504590600,Cadron,0.000728937
5,45,30403,5045030403,304.03,Census Tract 304.03,504590600,Cadron,504590600,Cadron,0.001630881
5,51,11900,5051011900,119,Census Tract 119,505991290,Fenter,505192100,Lake Hamilton,0.008571207
5,51,10600,5051010600,106,Census Tract 106,505191773,Hot Springs,505191773,Hot Springs,0.001874488
5,51,10700,5051010700,107,Census Tract 107,505191773,Hot Springs,505191773,Hot Springs,0.000890387
5,51,11602,5051011602,116.02,Census Tract 116.02,505192100,Lake Hamilton,505191773,Hot Springs,0.001915994
5,51,11000,5051011000,110,Census Tract 110,505191581,Hale,505194047,Whittington,0.001947045
5,45,30301,5045030301,303.01,Census Tract 303.01,504592814,Palarm,504590600,Cadron,0.002365346
5,51,11200,5051011200,112,Census Tract 112,505191581,Hale,505192100,Lake Hamilton,0.002961834
5,51,11100,5051011100,111,Census Tract 111,505990318,Bismarck,505191581,Hale,0.022706629
5,51,10300,5051010300,103,Census Tract 103,509792620,Mount Ida,505191581,Hale,0.018760517
5,51,11601,5051011601,116.01,Census Tract 116.01,505192100,Lake Hamilton,505191773,Hot Springs,0.001775515
5,51,11300,5051011300,113,Census Tract 113,505192100,Lake Hamilton,505191773,Hot Springs,0.001027396
5,51,10400,5051010400,104,Census Tract 104,505191581,Hale,505194047,Whittington,0.016752569
5,51,10900,5051010900,109,Census Tract 109,505192100,Lake Hamilton,505191773,Hot Springs,0.001342283
5,51,10500,5051010500,105,Census Tract 105,505991290,Fenter,505194047,Whittington,0.017509066
5,51,11700,5051011700,117,Census Tract 117,505192100,Lake Hamilton,505191773,Hot Springs,0.00095703
5,51,11500,5051011500,115,Census Tract 115,505191773,Hot Springs,505191773,Hot Springs,0.000307853
5,51,10800,5051010800,108,Census Tract 108,505191773,Hot Springs,505191773,Hot Springs,0.00101422
5,51,11400,5051011400,114,Census Tract 114,505191773,Hot Springs,505191773,Hot Springs,0.000242871
5,51,11800,5051011800,118,Census Tract 118,505192100,Lake Hamilton,505191773,Hot Springs,0.001171103
5,125,10408,5125010408,104.08,Census Tract 104.08,511990300,Big Rock,512592775,Otter,0.002658888
5,125,10600,5125010600,106,Census Tract 106,512591638,Haskell,512590153,Bauxite,0.003386658
5,91,20100,5091020100,201,Census Tract 201,509191434,Garland,509191434,Garland,0.00034792
5,143,10102,5143010102,101.02,Census Tract 101.02,514391485,Goshen,514390501,Brush Creek,0.004235979
5,143,10507,5143010507,105.07,Census Tract 105.07,514393985,Wheeler,514391283,Fayetteville,0.001026405
5,143,10106,5143010106,101.06,Census Tract 101.06,514393465,Springdale,514391283,Fayetteville,0.000860104
5,143,10107,5143010107,101.07,Census Tract 101.07,514391283,Fayetteville,514391283,Fayetteville,0.000656028
5,143,11002,5143011002,110.02,Census Tract 110.02,514390645,Cane Hill,514390645,Cane Hill,0.00729858
5,143,10506,5143010506,105.06,Census Tract 105.06,514393957,Wedington,514391283,Fayetteville,0.001873081
5,143,10403,5143010403,104.03,Census Tract 104.03,514393465,Springdale,514393465,Springdale,0.00083736
5,143,10101,5143010101,101.01,Census Tract 101.01,514393465,Springdale,514390501,Brush Creek,0.005894493
5,143,11103,5143011103,111.03,Census Tract 111.03,508793759,Valley,514394104,Winslow,0.007760939
5,143,11102,5143011102,111.02,Census Tract 111.02,514393156,Richland,514394026,White River,0.00376013
5,143,11003,5143011003,110.03,Census Tract 110.03,514390957,Crawford,514393768,Valley,0.007219317
5,143,11004,5143011004,110.04,Census Tract 110.04,514390957,Crawford,514390945,Cove Creek,0.010963178
5,143,10402,5143010402,104.02,Census Tract 104.02,514393465,Springdale,514393465,Springdale,0.000306405
5,91,980000,5091980000,9800,Census Tract 9800,509191434,Garland,509191434,Garland,0.000417193
5,31,602,5031000602,6.02,Census Tract 6.02,503192670,Nettleton,503192004,Jonesboro,0.000428378
5,75,470502,5075470502,4705.02,Census Tract 4705.02,507590381,Boas,507590627,Campbell,0.00205322
5,75,470501,5075470501,4705.01,Census Tract 4705.01,507590381,Boas,507590381,Boas,0.003434642
5,69,2000,5069002000,20,Census Tract 20,506993783,Vaugine,506994041,Whiteville,0.005793292
5,69,302,5069000302,3.02,Census Tract 3.02,506993783,Vaugine,506993918,Washington,0.002594011
5,69,2300,5069002300,23,Census Tract 23,500191668,Henton,506992925,Plum Bayou,0.022489296
5,69,303,5069000303,3.03,Census Tract 3.03,506993783,Vaugine,506993783,Vaugine,0.000701961
5,69,1401,5069001401,14.01,Census Tract 14.01,506993783,Vaugine,506993783,Vaugine,0.000369983
5,69,900,5069000900,9,Census Tract 9,506993783,Vaugine,506993783,Vaugine,0.000303932
5,69,1402,5069001402,14.02,Census Tract 14.02,506993783,Vaugine,506993783,Vaugine,0.000516095
5,69,102,5069000102,1.02,Census Tract 1.02,506991155,Dudley Lake,506991155,Dudley Lake,0.002796142
5,69,1000,5069001000,10,Census Tract 10,506993783,Vaugine,506993783,Vaugine,0.00029692
5,69,1501,5069001501,15.01,Census Tract 15.01,506993783,Vaugine,506993783,Vaugine,0.000433114
5,69,1300,5069001300,13,Census Tract 13,506993783,Vaugine,506993783,Vaugine,0.000377679
5,69,1502,5069001502,15.02,Census Tract 15.02,506993783,Vaugine,506993783,Vaugine,0.000399596
5,69,1200,5069001200,12,Census Tract 12,506993783,Vaugine,506993783,Vaugine,0.000288871
5,31,200,5031000200,2,Census Tract 2,503192004,Jonesboro,503192004,Jonesboro,0.00045027
5,69,1600,5069001600,16,Census Tract 16,506993783,Vaugine,506993783,Vaugine,0.000205928
5,69,1700,5069001700,17,Census Tract 17,506993783,Vaugine,506993783,Vaugine,0.000321513
5,69,1800,5069001800,18,Census Tract 18,506993783,Vaugine,506993783,Vaugine,0.000452465
5,31,300,5031000300,3,Census Tract 3,503192004,Jonesboro,503192004,Jonesboro,0.000644104
5,141,460302,5141460302,4603.02,Census Tract 4603.02,502392556,Morgan,514191200,East Griggs,0.004122983
5,141,460301,5141460301,4603.01,Census Tract 4603.01,502392931,Poff,514193729,Union,0.008323304
5,69,2103,5069002103,21.03,Census Tract 21.03,505391023,Darysaw,506993450,Spring,0.006127402
5,69,1903,5069001903,19.03,Census Tract 19.03,506993783,Vaugine,506993783,Vaugine,0.001150256
5,121,960302,5121960302,9603.02,Census Tract 9603.02,512190486,Bristow,512191059,Demun,0.003158382
5,121,960301,5121960301,9603.01,Census Tract 9603.01,512191059,Demun,512191059,Demun,0.00250901
5,113,950300,5113950300,9503,Census Tract 9503,511390711,Cedar,511390936,Cove,0.01560574
5,113,950100,5113950100,9501,Census Tract 9501,511391395,Fulton,511392604,Mountain,0.017016117
5,113,950600,5113950600,9506,Census Tract 9506,506191152,Duckett,511392805,Ozark,0.035460902
5,113,950500,5113950500,9505,Census Tract 9505,511391395,Fulton,511393996,White,0.017081023
5,113,950400,5113950400,9504,Census Tract 9504,511392967,Potter,511390732,Center,0.002460569
5,113,950200,5113950200,9502,Census Tract 9502,511391374,Freedom,511390003,Acorn,0.010674073
5,83,950100,5083950100,9501,Census Tract 9501,508393372,Short Mountain,508392598,Mountain,0.014268699
5,83,950300,5083950300,9503,Census Tract 9503,508393372,Short Mountain,508393372,Short Mountain,0.003565699
5,83,950600,5083950600,9506,Census Tract 9506,508390699,Cauthron,508392859,Petit Jean,0.010635733
5,83,950200,5083950200,9502,Census Tract 9502,508393372,Short Mountain,508393372,Short Mountain,0.01279617
5,83,950500,5083950500,9505,Census Tract 9505,508390699,Cauthron,508390405,Boone,0.002281987
5,83,950400,5083950400,9504,Census Tract 9504,513191320,Fort Chaffee,508393894,Washburn,0.00908707
5,93,11400,5093011400,114,Census Tract 114,509391584,Half Moon Lake,509390429,Bowen,0.0015628
5,125,10510,5125010510,105.1,Census Tract 105.10,511990300,Big Rock,512592799,Owen,0.001273657
5,125,10101,5125010101,101.01,Census Tract 101.01,512590153,Bauxite,512590153,Bauxite,0.000476707
5,125,10301,5125010301,103.01,Census Tract 103.01,512590153,Bauxite,512593291,Salem,0.00057205
5,125,10405,5125010405,104.05,Census Tract 104.05,511990300,Big Rock,512590105,Banner,0.008187383
5,133,80200,5133080200,802,Census Tract 802,513390175,Bear Creek,513392532,Monroe,0.017870469
5,133,80400,5133080400,804,Census Tract 804,506193324,Saratoga,513392820,Paraclifta,0.0356274
5,133,80300,5133080300,803,Census Tract 803,513390175,Bear Creek,513390175,Bear Creek,0.001398029
5,133,80100,5133080100,801,Census Tract 801,506190552,Burg,513393060,Red Colony,0.026357856
5,51,12002,5051012002,120.02,Census Tract 120.02,505191581,Hale,505191581,Hale,0.00277895
5,51,12001,5051012001,120.01,Census Tract 120.01,509792620,Mount Ida,505191581,Hale,0.063032027
5,9,790502,5009790502,7905.02,Census Tract 7905.02,500992715,North Harrison,500992715,North Harrison,0.001667029
5,9,790501,5009790501,7905.01,Census Tract 7905.01,500992715,North Harrison,500992715,North Harrison,0.001154407
5,149,952302,5149952302,9523.02,Census Tract 9523.02,511590813,Clark,514991020,Dardanelle,0.003256868
5,149,952402,5149952402,9524.02,Census Tract 9524.02,502992856,Petit Jean,514992343,Magazine,0.008732136
5,149,952401,5149952401,9524.01,Census Tract 9524.01,514992613,Mountain,514991293,Ferguson,0.008650641
5,149,952301,5149952301,9523.01,Census Tract 9523.01,502992856,Petit Jean,514991410,Galla Rock,0.005365367
5,9,790300,5009790300,7903,Census Tract 7903,512993012,Prairie,500990219,Bellefonte,0.006505674
5,9,790200,5009790200,7902,Census Tract 7902,508992398,Marion County,500993522,Sugar Loaf,0.024422075
5,9,790400,5009790400,7904,Census Tract 7904,501592769,Osage,500993552,Summit,0.008393544
5,9,790100,5009790100,7901,Census Tract 7901,500992268,Long Creek,500992760,Omaha,0.020588706
5,9,790600,5009790600,7906,Census Tract 7906,500992715,North Harrison,500993435,South Harrison,0.00125474
5,15,950200,5015950200,9502,Census Tract 9502,501590195,Beaver,501592811,Packard Springs,0.008741429
5,15,950500,5015950500,9505,Census Tract 9505,508792055,Kings River,501592769,Osage,0.011721374
5,15,950300,5015950300,9503,Census Tract 9503,501591692,Hickory,501592982,Prairie,0.00883088
5,15,950400,5015950400,9504,Census Tract 9504,500992268,Long Creek,501592271,Long Creek,0.011377797
5,15,950100,5015950100,9501,Census Tract 9501,501592811,Packard Springs,501590708,Cedar,0.003955983
5,53,470100,5053470100,4701,Census Tract 4701,511990300,Big Rock,505393384,Simpson,0.01956267
5,53,470400,5053470400,4704,Census Tract 4704,505392451,Merry Green,505392451,Merry Green,0.004409346
5,53,470300,5053470300,4703,Census Tract 4703,505391287,Fenter,505393591,Tennessee,0.017567674
5,53,470200,5053470200,4702,Census Tract 4702,505391023,Darysaw,505390624,Calvert,0.014950213
5,119,4005,5119004005,40.05,Census Tract 40.05,511990300,Big Rock,511990300,Big Rock,0.013177794
5,119,200,5119000200,2,Census Tract 2,511990300,Big Rock,511990300,Big Rock,0.001722568
5,119,4106,5119004106,41.06,Census Tract 41.06,511990300,Big Rock,511990300,Big Rock,0.000535517
5,119,3604,5119003604,36.04,Census Tract 36.04,511991731,Hill,511991731,Hill,0.001290504
5,119,2405,5119002405,24.05,Census Tract 24.05,511990300,Big Rock,511990300,Big Rock,0.001424708
5,119,2600,5119002600,26,Census Tract 26,511990300,Big Rock,511991731,Hill,0.000504725
5,119,3403,5119003403,34.03,Census Tract 34.03,504592814,Palarm,511991731,Hill,0.006345775
5,119,4104,5119004104,41.04,Census Tract 41.04,511990300,Big Rock,511990300,Big Rock,0.001366651
5,119,3404,5119003404,34.04,Census Tract 34.04,508591503,Gray,511991731,Hill,0.00785218
5,119,4001,5119004001,40.01,Census Tract 40.01,511990300,Big Rock,511990300,Big Rock,0.003735837
5,119,4006,5119004006,40.06,Census Tract 40.06,511990300,Big Rock,511990300,Big Rock,0.003428689
5,119,4105,5119004105,41.05,Census Tract 41.05,511990300,Big Rock,511990300,Big Rock,0.000837059
5,119,4201,5119004201,42.01,Census Tract 42.01,511990300,Big Rock,511990300,Big Rock,0.020607629
5,119,3900,5119003900,39,Census Tract 39,511990300,Big Rock,511991731,Hill,0.027865319
5,119,3605,5119003605,36.05,Census Tract 36.05,511991731,Hill,511991731,Hill,0.002244402
5,119,4202,5119004202,42.02,Census Tract 42.02,511990300,Big Rock,511990300,Big Rock,0.017694711
5,119,4303,5119004303,43.03,Census Tract 43.03,511990300,Big Rock,511991731,Hill,0.004799415
5,19,953602,5019953602,9536.02,Census Tract 9536.02,501990591,Caddo,501990591,Caddo,0.013416562
5,19,953601,5019953601,9536.01,Census Tract 9536.01,501990591,Caddo,501990591,Caddo,0.000590474
5,35,30702,5035030702,307.02,Census Tract 307.02,503593873,Wappanocca,503591908,Jasper,0.003990407
5,35,30806,5035030806,308.06,Census Tract 308.06,503592580,Mound City,503592580,Mound City,0.006115836
5,35,30703,5035030703,307.03,Census Tract 307.03,503590384,Bob Ward,503592508,Mississippi,0.002180085
5,35,30807,5035030807,308.07,Census Tract 308.07,509392310,McGavock,503591314,Fogleman,0.011764813
5,35,31000,5035031000,310,Census Tract 310,512391680,Heth,503591857,Jackson,0.010071196
5,35,30102,5035030102,301.02,Census Tract 301.02,503592508,Mississippi,503592508,Mississippi,0.000268972
5,35,30101,5035030101,301.01,Census Tract 301.01,503592508,Mississippi,503592508,Mississippi,0.000155193
5,139,950400,5139950400,9504,Census Tract 9504,513990924,Cornie,513993777,Van Buren,0.021560516
5,139,951000,5139951000,9510,Census Tract 9510,513991218,El Dorado,513991218,El Dorado,0.001178526
5,139,950100,5139950100,9501,Census Tract 9501,501191185,Eagle,513992121,Lapile,0.029981155
5,139,950200,5139950200,9502,Census Tract 9502,513991218,El Dorado,513991365,Franklin,0.016338832
5,139,950700,5139950700,9507,Census Tract 9507,513991218,El Dorado,513991218,El Dorado,0.001061333
5,139,950600,5139950600,9506,Census Tract 9506,513991218,El Dorado,513991218,El Dorado,0.001945743
5,139,950500,5139950500,9505,Census Tract 9505,513991218,El Dorado,513991986,Johnson,0.030084686
5,139,950300,5139950300,9503,Census Tract 9503,513991218,El Dorado,513993396,Smackover,0.007332096
5,139,950900,5139950900,9509,Census Tract 9509,513991218,El Dorado,513991218,El Dorado,0.000908159
5,35,30701,5035030701,307.01,Census Tract 307.01,503790894,Coldwater,503590333,Black Oak,0.015333222
5,35,30803,5035030803,308.03,Census Tract 308.03,503592580,Mound City,503592508,Mississippi,0.001031408
5,35,31200,5035031200,312,Census Tract 312,503592508,Mississippi,503592508,Mississippi,0.000142868
5,41,950100,5041950100,9501,Census Tract 9501,500192973,Prairie,504191341,Franklin,0.047918856
5,41,950300,5041950300,9503,Census Tract 9503,504193051,Randolph,504193870,Walnut Lake,0.006695382
5,41,950400,5041950400,9504,Census Tract 9504,504190435,Bowie,504191587,Halley,0.008613729
5,35,30302,5035030302,303.02,Census Tract 303.02,503592508,Mississippi,503592508,Mississippi,0.000323322
5,35,30201,5035030201,302.01,Census Tract 302.01,503592508,Mississippi,503592508,Mississippi,0.000589674
5,35,30301,5035030301,303.01,Census Tract 303.01,503593033,Proctor,503592508,Mississippi,0.000533521
5,105,952700,5105952700,9527,Census Tract 9527,511990300,Big Rock,510593054,Rankin,0.008254636
5,105,952900,5105952900,9529,Census Tract 9529,502992856,Petit Jean,510593653,Tyler,0.034690022
5,105,952800,5105952800,9528,Census Tract 9528,511990300,Big Rock,510592436,Maumelle,0.014633418
5,11,950500,5011950500,9505,Census Tract 9505,501190819,Clay,501191185,Eagle,0.019324684
5,11,950400,5011950400,9504,Census Tract 9504,501192844,Pennington,501192844,Pennington,0.008206336
5,11,950100,5011950100,9501,Census Tract 9501,501192844,Pennington,501192844,Pennington,0.011134855
5,11,950200,5011950200,9502,Census Tract 9502,501190819,Clay,501192844,Pennington,0.009957814
5,11,950300,5011950300,9503,Census Tract 9503,501190819,Clay,501192844,Pennington,0.014033649
5,107,480100,5107480100,4801,Census Tract 4801,507791602,Hardy,510793276,St. Francis,0.008073216
5,107,480300,5107480300,4803,Census Tract 4803,510790849,Cleburne,510791767,Hornor,0.002236667
5,107,480400,5107480400,4804,Census Tract 4804,510791767,Hornor,510793276,St. Francis,0.001728137
5,107,480500,5107480500,4805,Census Tract 4805,510791767,Hornor,510791767,Hornor,0.001544433
5,107,480200,5107480200,4802,Census Tract 4802,510790273,Big Creek,510793462,Spring Creek,0.015724355
5,107,480600,5107480600,4806,Census Tract 4806,500192973,Prairie,510793573,Tappan,0.046187777
5,35,31100,5035031100,311,Census Tract 311,503793657,Tyronza,503593655,Tyronza,0.007885448
5,35,30600,5035030600,306,Census Tract 306,503593033,Proctor,503592298,Lucas,0.018357849
5,35,30502,5035030502,305.02,Census Tract 305.02,503592508,Mississippi,503592508,Mississippi,8.07E-05
5,35,30501,5035030501,305.01,Census Tract 305.01,503592508,Mississippi,503592508,Mississippi,6.18E-05
5,55,480300,5055480300,4803,Census Tract 4803,505590984,Crowley,505591992,Jones,0.015636503
5,55,480100,5055480100,4801,Census Tract 4801,502192058,Knob,505592088,Lake,0.007830484
5,55,480500,5055480500,4805,Census Tract 4805,505590804,Clark,505590804,Clark,0.001951374
5,55,480200,5055480200,4802,Census Tract 4802,502192058,Knob,505590456,Breckenridge,0.006200639
5,55,480400,5055480400,4804,Census Tract 4804,505590804,Clark,505590804,Clark,0.001170246
5,55,480700,5055480700,4807,Census Tract 4807,505590804,Clark,505590903,Collier,0.000818333
5,55,480600,5055480600,4806,Census Tract 4806,507593039,Promised Land,505592940,Poland,0.006066673
5,119,3303,5119003303,33.03,Census Tract 33.03,511991731,Hill,511991731,Hill,0.000398489
5,143,10104,5143010104,101.04,Census Tract 101.04,514391283,Fayetteville,514391283,Fayetteville,0.000860618
5,143,10503,5143010503,105.03,Census Tract 105.03,514393623,Tontitown,514393465,Springdale,0.001389033
5,143,11200,5143011200,112,Census Tract 112,514393465,Springdale,514393465,Springdale,0.000184285
5,143,10508,5143010508,105.08,Census Tract 105.08,514393985,Wheeler,514392217,Litteral,0.001787587
5,73,470100,5073470100,4701,Census Tract 4701,507393258,Russell,507392082,La Grange,0.01038111
5,73,470200,5073470200,4702,Census Tract 4702,502792355,Magnolia,507393201,Roane,0.041839643
5,31,700,5031000700,7,Census Tract 7,503191674,Herndon,503192004,Jonesboro,0.005015452
5,31,1100,5031001100,11,Census Tract 11,503190489,Brookland,503190489,Brookland,0.009347986
5,31,1000,5031001000,10,Census Tract 10,503192097,Lake City,503190330,Black Oak,0.020480579
5,31,1200,5031001200,12,Census Tract 12,507593039,Promised Land,503192232,Little Texas,0.014034079
