STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,subid.GEOID,subid.NAME,legit_geo,legit_name,legit_area
4,17,964800,4017964800,9648,Census Tract 9648,401793213,Snowflake,401793213,Snowflake,0.016675496
4,17,963400,4017963400,9634,Census Tract 9634,401793213,Snowflake,401793213,Snowflake,0.062396894
4,17,940302,4017940302,9403.02,Census Tract 9403.02,400791277,Fort Apache,401791279,Fort Apache,0.034150741
4,13,106400,4013106400,1064,Census Tract 1064,401392601,Phoenix,401392601,Phoenix,0.000251477
4,13,113400,4013113400,1134,Census Tract 1134,401392601,Phoenix,401392601,Phoenix,6.30E-05
4,13,113202,4013113202,1132.02,Census Tract 1132.02,401392601,Phoenix,401392601,Phoenix,6.54E-05
4,13,113203,4013113203,1132.03,Census Tract 1132.03,401392601,Phoenix,401392601,Phoenix,0.00012269
4,13,113000,4013113000,1130,Census Tract 1130,401392601,Phoenix,401392601,Phoenix,0.000123594
4,13,112900,4013112900,1129,Census Tract 1129,401392601,Phoenix,401392601,Phoenix,0.000252294
4,13,113300,4013113300,1133,Census Tract 1133,401392601,Phoenix,401392601,Phoenix,0.000251216
4,13,113601,4013113601,1136.01,Census Tract 1136.01,401392601,Phoenix,401392601,Phoenix,0.00015167
4,13,421202,4013421202,4212.02,Census Tract 4212.02,401392601,Phoenix,401392601,Phoenix,0.000147231
4,25,1200,4025001200,12,Census Tract 12,402590765,Congress,402592754,Prescott,0.277661205
4,13,319902,4013319902,3199.02,Census Tract 3199.02,401392601,Phoenix,401392601,Phoenix,0.000251311
4,13,319903,4013319903,3199.03,Census Tract 3199.03,401392601,Phoenix,401392601,Phoenix,0.000258905
4,13,319905,4013319905,3199.05,Census Tract 3199.05,401392601,Phoenix,401392601,Phoenix,0.000253299
4,13,319904,4013319904,3199.04,Census Tract 3199.04,401392601,Phoenix,401392601,Phoenix,0.000251712
4,11,960300,4011960300,9603,Census Tract 9603,401190663,Clifton,401191020,Duncan,0.110487118
4,11,960200,4011960200,9602,Census Tract 9602,401190663,Clifton,401190663,Clifton,0.03152368
4,11,960100,4011960100,9601,Census Tract 9601,401190663,Clifton,401190663,Clifton,0.321020809
4,13,106600,4013106600,1066,Census Tract 1066,401392601,Phoenix,401392601,Phoenix,0.000252665
4,13,111000,4013111000,1110,Census Tract 1110,401392601,Phoenix,401392601,Phoenix,0.000254598
4,13,108200,4013108200,1082,Census Tract 1082,401392601,Phoenix,401392601,Phoenix,0.000152646
4,13,114302,4013114302,1143.02,Census Tract 1143.02,401392601,Phoenix,401392601,Phoenix,0.000126609
4,13,114100,4013114100,1141,Census Tract 1141,401392601,Phoenix,401392601,Phoenix,0.000126546
4,13,114000,4013114000,1140,Census Tract 1140,401392601,Phoenix,401392601,Phoenix,0.000253816
4,13,114200,4013114200,1142,Census Tract 1142,401392601,Phoenix,401392601,Phoenix,0.000124498
4,13,113700,4013113700,1137,Census Tract 1137,401392601,Phoenix,401392601,Phoenix,0.00024199
4,13,113602,4013113602,1136.02,Census Tract 1136.02,401392601,Phoenix,401392601,Phoenix,0.000104015
4,13,113900,4013113900,1139,Census Tract 1139,401392601,Phoenix,401392601,Phoenix,0.000258454
4,13,319906,4013319906,3199.06,Census Tract 3199.06,401392601,Phoenix,401392601,Phoenix,0.000245924
4,13,319910,4013319910,3199.1,Census Tract 3199.10,401390561,Chandler,401392601,Phoenix,0.000635605
4,13,320001,4013320001,3200.01,Census Tract 3200.01,401392601,Phoenix,401392601,Phoenix,0.000286051
4,13,319909,4013319909,3199.09,Census Tract 3199.09,401390561,Chandler,401392601,Phoenix,0.000256162
4,13,319908,4013319908,3199.08,Census Tract 3199.08,401392601,Phoenix,401392601,Phoenix,0.000250802
4,13,71909,4013071909,719.09,Census Tract 719.09,401392601,Phoenix,401392601,Phoenix,0.000222374
4,13,320007,4013320007,3200.07,Census Tract 3200.07,401392601,Phoenix,401392601,Phoenix,0.000199694
4,13,103217,4013103217,1032.17,Census Tract 1032.17,401392601,Phoenix,401392601,Phoenix,0.000251588
4,13,103216,4013103216,1032.16,Census Tract 1032.16,401392601,Phoenix,401392601,Phoenix,0.000252521
4,13,71910,4013071910,719.1,Census Tract 719.10,401392601,Phoenix,401392601,Phoenix,0.000249533
4,13,103304,4013103304,1033.04,Census Tract 1033.04,401392601,Phoenix,401392601,Phoenix,9.28E-05
4,13,103305,4013103305,1033.05,Census Tract 1033.05,401392601,Phoenix,401392601,Phoenix,7.88E-05
4,13,103306,4013103306,1033.06,Census Tract 1033.06,401392601,Phoenix,401392601,Phoenix,7.46E-05
4,13,103303,4013103303,1033.03,Census Tract 1033.03,401392601,Phoenix,401392601,Phoenix,0.00024784
4,13,103302,4013103302,1033.02,Census Tract 1033.02,401392601,Phoenix,401392601,Phoenix,0.000242861
4,13,103400,4013103400,1034,Census Tract 1034,401392601,Phoenix,401392601,Phoenix,0.000264552
4,13,108400,4013108400,1084,Census Tract 1084,401392601,Phoenix,401392601,Phoenix,0.000252047
4,13,108802,4013108802,1088.02,Census Tract 1088.02,401392601,Phoenix,401392601,Phoenix,0.00010066
4,13,108601,4013108601,1086.01,Census Tract 1086.01,401392601,Phoenix,401392601,Phoenix,8.02E-05
4,13,108602,4013108602,1086.02,Census Tract 1086.02,401392601,Phoenix,401392601,Phoenix,0.000172735
4,13,108901,4013108901,1089.01,Census Tract 1089.01,401392601,Phoenix,401392601,Phoenix,0.000101625
4,13,111501,4013111501,1115.01,Census Tract 1115.01,401392601,Phoenix,401392601,Phoenix,6.87E-05
4,13,114401,4013114401,1144.01,Census Tract 1144.01,401392601,Phoenix,401392601,Phoenix,0.000134567
4,13,111700,4013111700,1117,Census Tract 1117,401392601,Phoenix,401392601,Phoenix,0.000252532
4,13,111502,4013111502,1115.02,Census Tract 1115.02,401392601,Phoenix,401392601,Phoenix,0.000184719
4,13,111602,4013111602,1116.02,Census Tract 1116.02,401392601,Phoenix,401392601,Phoenix,0.00012627
4,13,111601,4013111601,1116.01,Census Tract 1116.01,401392601,Phoenix,401392601,Phoenix,0.000126733
4,13,114402,4013114402,1144.02,Census Tract 1144.02,401392601,Phoenix,401392601,Phoenix,0.000116407
4,13,114703,4013114703,1147.03,Census Tract 1147.03,401392601,Phoenix,401392601,Phoenix,0.000251416
4,13,114500,4013114500,1145,Census Tract 1145,401392601,Phoenix,401392601,Phoenix,0.000246435
4,13,114600,4013114600,1146,Census Tract 1146,401392601,Phoenix,401392601,Phoenix,0.000250309
4,13,114900,4013114900,1149,Census Tract 1149,401392601,Phoenix,401392601,Phoenix,0.00027301
4,13,114800,4013114800,1148,Census Tract 1148,401392601,Phoenix,401392601,Phoenix,0.000523806
4,13,217300,4013217300,2173,Census Tract 2173,401392601,Phoenix,401392601,Phoenix,0.000242942
4,13,217400,4013217400,2174,Census Tract 2174,401392601,Phoenix,401392601,Phoenix,0.000212503
4,13,103501,4013103501,1035.01,Census Tract 1035.01,401392601,Phoenix,401392601,Phoenix,0.000194987
4,13,103604,4013103604,1036.04,Census Tract 1036.04,401392601,Phoenix,401392601,Phoenix,0.000301599
4,13,103502,4013103502,1035.02,Census Tract 1035.02,401392601,Phoenix,401392601,Phoenix,0.000432998
4,13,103605,4013103605,1036.05,Census Tract 1036.05,401392601,Phoenix,401392601,Phoenix,0.000596615
4,13,103606,4013103606,1036.06,Census Tract 1036.06,401392601,Phoenix,401392601,Phoenix,0.000235639
4,13,103607,4013103607,1036.07,Census Tract 1036.07,401392601,Phoenix,401392601,Phoenix,0.000241981
4,21,215,4021000215,2.15,Census Tract 2.15,401390561,Chandler,402192346,North Pinal,0.007852245
4,21,316,4021000316,3.16,Census Tract 3.16,402192346,North Pinal,402192346,North Pinal,0.003089715
4,21,802,4021000802,8.02,Census Tract 8.02,401993570,Tucson,402191224,Florence,0.233031882
4,21,2103,4021002103,21.03,Census Tract 21.03,402191224,Florence,402191173,Eloy,0.080143608
4,21,307,4021000307,3.07,Census Tract 3.07,401392601,Phoenix,402192346,North Pinal,0.00258146
4,21,604,4021000604,6.04,Census Tract 6.04,401993570,Tucson,402193162,San Manuel,0.009003524
4,21,941400,4021941400,9414,Census Tract 9414,401391377,Gila Bend,402193377,Tohono O'odham Nation,0.103864089
4,21,2001,4021002001,20.01,Census Tract 20.01,402191173,Eloy,402191173,Eloy,0.00584445
4,21,1303,4021001303,13.03,Census Tract 13.03,402191428,Gila River,402190510,Casa Grande,0.004249508
4,21,803,4021000803,8.03,Census Tract 8.03,402191224,Florence,402191224,Florence,0.02125765
4,21,205,4021000205,2.05,Census Tract 2.05,402192346,North Pinal,402192346,North Pinal,0.000499931
4,21,2003,4021002003,20.03,Census Tract 20.03,402191224,Florence,402191173,Eloy,0.000956893
4,13,108902,4013108902,1089.02,Census Tract 1089.02,401392601,Phoenix,401392601,Phoenix,0.000146993
4,21,2102,4021002102,21.02,Census Tract 21.02,402191224,Florence,402191173,Eloy,0.016696763
4,21,2300,4021002300,23,Census Tract 23,402191224,Florence,402192346,North Pinal,0.094748251
4,21,941300,4021941300,9413,Census Tract 9413,401390561,Chandler,402191428,Gila River,0.061213233
4,21,2400,4021002400,24,Census Tract 24,401993570,Tucson,402193162,San Manuel,0.148883559
4,21,204,4021000204,2.04,Census Tract 2.04,401390561,Chandler,402192346,North Pinal,0.002567376
4,13,109300,4013109300,1093,Census Tract 1093,401392601,Phoenix,401392601,Phoenix,0.000248544
4,13,109400,4013109400,1094,Census Tract 1094,401392601,Phoenix,401392601,Phoenix,0.000254927
4,13,109500,4013109500,1095,Census Tract 1095,401392601,Phoenix,401392601,Phoenix,0.000243054
4,13,109701,4013109701,1097.01,Census Tract 1097.01,401392601,Phoenix,401392601,Phoenix,0.000125424
4,13,109602,4013109602,1096.02,Census Tract 1096.02,401392601,Phoenix,401392601,Phoenix,0.000144575
4,13,109601,4013109601,1096.01,Census Tract 1096.01,401392601,Phoenix,401392601,Phoenix,0.000119458
4,13,109603,4013109603,1096.03,Census Tract 1096.03,401392601,Phoenix,401392601,Phoenix,0.0001292
4,13,115600,4013115600,1156,Census Tract 1156,401392601,Phoenix,401392601,Phoenix,0.000247397
4,13,115900,4013115900,1159,Census Tract 1159,401392601,Phoenix,401392601,Phoenix,0.00024901
4,13,116000,4013116000,1160,Census Tract 1160,401392601,Phoenix,401392601,Phoenix,0.000240373
4,13,116100,4013116100,1161,Census Tract 1161,401392601,Phoenix,401392601,Phoenix,0.000234257
4,13,115500,4013115500,1155,Census Tract 1155,401392601,Phoenix,401392601,Phoenix,0.000251878
4,13,116202,4013116202,1162.02,Census Tract 1162.02,401392601,Phoenix,401392601,Phoenix,0.000140183
4,13,115300,4013115300,1153,Census Tract 1153,401392601,Phoenix,401392601,Phoenix,0.00040061
4,13,115200,4013115200,1152,Census Tract 1152,401392601,Phoenix,401392601,Phoenix,0.000698944
4,13,217600,4013217600,2176,Census Tract 2176,401392601,Phoenix,401392601,Phoenix,0.000187851
4,13,218300,4013218300,2183,Census Tract 2183,401392601,Phoenix,401392601,Phoenix,0.00021765
4,13,217900,4013217900,2179,Census Tract 2179,401392601,Phoenix,401392601,Phoenix,0.000252797
4,13,217800,4013217800,2178,Census Tract 2178,401392601,Phoenix,401392601,Phoenix,0.000248037
4,13,218000,4013218000,2180,Census Tract 2180,401392601,Phoenix,401392601,Phoenix,0.000253393
4,19,2603,4019002603,26.03,Census Tract 26.03,401993570,Tucson,401993570,Tucson,8.20E-05
4,19,4642,4019004642,46.42,Census Tract 46.42,401993570,Tucson,401993570,Tucson,0.001537998
4,19,4726,4019004726,47.26,Census Tract 47.26,401993570,Tucson,401993570,Tucson,0.000807811
4,19,5200,4019005200,52,Census Tract 52,401391377,Gila Bend,401990051,Ajo,0.380340919
4,19,4330,4019004330,43.3,Census Tract 43.30,401990153,Arivaca,401990153,Arivaca,0.00024992
4,19,4324,4019004324,43.24,Census Tract 43.24,402392295,Nogales,401990153,Arivaca,0.002120974
4,19,4425,4019004425,44.25,Census Tract 44.25,401993570,Tucson,401992040,Marana,0.093013435
4,19,4121,4019004121,41.21,Census Tract 41.21,401993570,Tucson,401993570,Tucson,0.005693229
4,19,4062,4019004062,40.62,Census Tract 40.62,401993570,Tucson,401993570,Tucson,0.003885852
4,19,4119,4019004119,41.19,Census Tract 41.19,401993570,Tucson,401993570,Tucson,0.011977523
4,19,4114,4019004114,41.14,Census Tract 41.14,401993570,Tucson,401993570,Tucson,0.01147061
4,19,4327,4019004327,43.27,Census Tract 43.27,401990153,Arivaca,401990153,Arivaca,0.010458404
4,19,4423,4019004423,44.23,Census Tract 44.23,401993570,Tucson,401992040,Marana,0.006883209
4,19,4431,4019004431,44.31,Census Tract 44.31,401993570,Tucson,401992040,Marana,0.004002215
4,19,4641,4019004641,46.41,Census Tract 46.41,401993570,Tucson,401993570,Tucson,0.000698111
4,13,103611,4013103611,1036.11,Census Tract 1036.11,401392601,Phoenix,401392601,Phoenix,0.000507192
4,13,10101,4013010101,101.01,Census Tract 101.01,401392601,Phoenix,401393472,Tonto National Forest,0.005284652
4,13,40516,4013040516,405.16,Census Tract 405.16,401393774,Wickenburg,401393774,Wickenburg,0.036834177
4,13,40518,4013040518,405.18,Census Tract 405.18,401393774,Wickenburg,401393774,Wickenburg,0.044424974
4,13,50609,4013050609,506.09,Census Tract 506.09,401390459,Buckeye,401390459,Buckeye,0.001057319
4,13,40519,4013040519,405.19,Census Tract 405.19,401393774,Wickenburg,401393774,Wickenburg,0.022372789
4,13,40520,4013040520,405.2,Census Tract 405.20,401393774,Wickenburg,401393774,Wickenburg,0.002165152
4,13,40521,4013040521,405.21,Census Tract 405.21,401392601,Phoenix,401393774,Wickenburg,0.003280832
4,13,40528,4013040528,405.28,Census Tract 405.28,401392601,Phoenix,401393774,Wickenburg,0.000754605
4,13,50604,4013050604,506.04,Census Tract 506.04,401391377,Gila Bend,401390459,Buckeye,0.030020937
4,13,50605,4013050605,506.05,Census Tract 506.05,401392601,Phoenix,401390459,Buckeye,0.064225449
4,13,50608,4013050608,506.08,Census Tract 506.08,401390459,Buckeye,401390459,Buckeye,0.001260131
4,13,61036,4013061036,610.36,Census Tract 610.36,401392601,Phoenix,401392601,Phoenix,0.000230885
4,13,61401,4013061401,614.01,Census Tract 614.01,401392601,Phoenix,401392601,Phoenix,7.04E-05
4,13,61014,4013061014,610.14,Census Tract 610.14,401392601,Phoenix,401392601,Phoenix,0.000374643
4,13,104100,4013104100,1041,Census Tract 1041,401392601,Phoenix,401392601,Phoenix,0.000249143
4,13,93105,4013093105,931.05,Census Tract 931.05,401392601,Phoenix,401392601,Phoenix,0.000121692
4,13,103609,4013103609,1036.09,Census Tract 1036.09,401392601,Phoenix,401392601,Phoenix,0.000242454
4,13,61029,4013061029,610.29,Census Tract 610.29,401392601,Phoenix,401392601,Phoenix,0.000259829
4,13,103900,4013103900,1039,Census Tract 1039,401392601,Phoenix,401392601,Phoenix,0.000245041
4,13,103614,4013103614,1036.14,Census Tract 1036.14,401392601,Phoenix,401392601,Phoenix,0.000213068
4,13,103612,4013103612,1036.12,Census Tract 1036.12,401392601,Phoenix,401392601,Phoenix,0.000192098
4,13,103615,4013103615,1036.15,Census Tract 1036.15,401392601,Phoenix,401392601,Phoenix,0.000686712
4,13,104401,4013104401,1044.01,Census Tract 1044.01,401392601,Phoenix,401392601,Phoenix,0.00024759
4,13,105503,4013105503,1055.03,Census Tract 1055.03,401392601,Phoenix,401392601,Phoenix,6.32E-05
4,13,82017,4013082017,820.17,Census Tract 820.17,401392601,Phoenix,401392601,Phoenix,0.000252636
4,13,82205,4013082205,822.05,Census Tract 822.05,401392601,Phoenix,401392601,Phoenix,0.000243416
4,13,109704,4013109704,1097.04,Census Tract 1097.04,401392601,Phoenix,401392601,Phoenix,5.91E-05
4,13,109705,4013109705,1097.05,Census Tract 1097.05,401392601,Phoenix,401392601,Phoenix,5.44E-05
4,13,109801,4013109801,1098.01,Census Tract 1098.01,401392601,Phoenix,401392601,Phoenix,0.000118324
4,13,109900,4013109900,1099,Census Tract 1099,401392601,Phoenix,401392601,Phoenix,0.000254047
4,13,109702,4013109702,1097.02,Census Tract 1097.02,401392601,Phoenix,401392601,Phoenix,0.000136364
4,13,10102,4013010102,101.02,Census Tract 101.02,401392601,Phoenix,401393472,Tonto National Forest,0.266627448
4,13,30402,4013030402,304.02,Census Tract 304.02,401393472,Tonto National Forest,401390867,Deer Valley,0.005669575
4,13,40515,4013040515,405.15,Census Tract 405.15,401393774,Wickenburg,401393774,Wickenburg,0.219913962
4,13,61019,4013061019,610.19,Census Tract 610.19,401392601,Phoenix,401392601,Phoenix,0.004188443
4,13,420110,4013420110,4201.1,Census Tract 4201.10,401392601,Phoenix,401392601,Phoenix,0.002500848
4,13,106001,4013106001,1060.01,Census Tract 1060.01,401392601,Phoenix,401392601,Phoenix,6.82E-05
4,13,109101,4013109101,1091.01,Census Tract 1091.01,401392601,Phoenix,401392601,Phoenix,0.000124786
4,13,106801,4013106801,1068.01,Census Tract 1068.01,401392601,Phoenix,401392601,Phoenix,6.82E-05
4,13,420213,4013420213,4202.13,Census Tract 4202.13,401392601,Phoenix,401392601,Phoenix,0.000126338
4,13,108302,4013108302,1083.02,Census Tract 1083.02,401392601,Phoenix,401392601,Phoenix,0.000129391
4,13,421002,4013421002,4210.02,Census Tract 4210.02,401392601,Phoenix,401392601,Phoenix,0.000124189
4,13,616500,4013616500,6165,Census Tract 6165,401392601,Phoenix,401392601,Phoenix,0.000195614
4,13,82018,4013082018,820.18,Census Tract 820.18,401392601,Phoenix,401392601,Phoenix,0.000128619
4,13,618000,4013618000,6180,Census Tract 6180,401392601,Phoenix,401390867,Deer Valley,0.00027062
4,13,216836,4013216836,2168.36,Census Tract 2168.36,401392601,Phoenix,401392601,Phoenix,0.000405093
4,13,116733,4013116733,1167.33,Census Tract 1167.33,401392601,Phoenix,401392601,Phoenix,0.006346687
4,13,817200,4013817200,8172,Census Tract 8172,401390561,Chandler,401390561,Chandler,0.002590005
4,13,610000,4013610000,6100,Census Tract 6100,401393472,Tonto National Forest,401390867,Deer Valley,0.031685855
4,13,723306,4013723306,7233.06,Census Tract 7233.06,401391377,Gila Bend,401391377,Gila Bend,0.223563311
4,13,817600,4013817600,8176,Census Tract 8176,401390561,Chandler,401390561,Chandler,0.003620238
4,13,723305,4013723305,7233.05,Census Tract 7233.05,401391377,Gila Bend,401391377,Gila Bend,0.127490159
4,13,610100,4013610100,6101,Census Tract 6101,401390867,Deer Valley,401390867,Deer Valley,0.002122048
4,13,610500,4013610500,6105,Census Tract 6105,401390867,Deer Valley,401390867,Deer Valley,0.003134558
4,13,610600,4013610600,6106,Census Tract 6106,401390867,Deer Valley,401390867,Deer Valley,0.000896621
4,13,216843,4013216843,2168.43,Census Tract 2168.43,401392601,Phoenix,401392601,Phoenix,0.002336944
4,13,610800,4013610800,6108,Census Tract 6108,401393774,Wickenburg,401390867,Deer Valley,0.005090513
4,13,216849,4013216849,2168.49,Census Tract 2168.49,401392601,Phoenix,401392601,Phoenix,0.003228138
4,13,810200,4013810200,8102,Census Tract 8102,401390561,Chandler,401390561,Chandler,0.000125717
4,13,618700,4013618700,6187,Census Tract 6187,401392601,Phoenix,401392601,Phoenix,0.000122354
4,13,810700,4013810700,8107,Census Tract 8107,401390561,Chandler,401390561,Chandler,0.000243298
4,13,116730,4013116730,1167.3,Census Tract 1167.30,401392601,Phoenix,401392601,Phoenix,0.000427318
4,13,116604,4013116604,1166.04,Census Tract 1166.04,401392601,Phoenix,401392601,Phoenix,0.000247134
4,13,616300,4013616300,6163,Census Tract 6163,401392601,Phoenix,401392601,Phoenix,0.000261174
4,13,111900,4013111900,1119,Census Tract 1119,401392601,Phoenix,401392601,Phoenix,0.000250655
4,13,612300,4013612300,6123,Census Tract 6123,401392601,Phoenix,401390867,Deer Valley,0.002276239
4,13,612400,4013612400,6124,Census Tract 6124,401392601,Phoenix,401390867,Deer Valley,0.005438258
4,13,613100,4013613100,6131,Census Tract 6131,401392601,Phoenix,401390867,Deer Valley,0.000545233
4,13,723304,4013723304,7233.04,Census Tract 7233.04,401392601,Phoenix,401391377,Gila Bend,0.071227678
4,13,723307,4013723307,7233.07,Census Tract 7233.07,401392601,Phoenix,401391377,Gila Bend,0.001846176
4,13,723308,4013723308,7233.08,Census Tract 7233.08,401391377,Gila Bend,401391377,Gila Bend,0.00347045
4,13,816000,4013816000,8160,Census Tract 8160,401390561,Chandler,401390561,Chandler,0.00231797
4,13,610900,4013610900,6109,Census Tract 6109,401393774,Wickenburg,401390867,Deer Valley,0.002558906
4,13,614700,4013614700,6147,Census Tract 6147,401392601,Phoenix,401392601,Phoenix,0.001456253
4,13,522903,4013522903,5229.03,Census Tract 5229.03,401390561,Chandler,401390561,Chandler,0.000125881
4,13,420113,4013420113,4201.13,Census Tract 4201.13,401392601,Phoenix,401392601,Phoenix,0.000124434
4,13,816600,4013816600,8166,Census Tract 8166,401390561,Chandler,401390561,Chandler,0.00029577
4,13,422634,4013422634,4226.34,Census Tract 4226.34,401392601,Phoenix,401392601,Phoenix,0.000246997
4,13,615400,4013615400,6154,Census Tract 6154,401392601,Phoenix,401392601,Phoenix,0.000255392
4,13,614800,4013614800,6148,Census Tract 6148,401392601,Phoenix,401392601,Phoenix,0.000191899
4,13,617100,4013617100,6171,Census Tract 6171,401392601,Phoenix,401392601,Phoenix,9.50E-05
4,13,815800,4013815800,8158,Census Tract 8158,401390561,Chandler,401390561,Chandler,0.000274514
4,13,813600,4013813600,8136,Census Tract 8136,401390561,Chandler,401390561,Chandler,0.000494196
4,13,116204,4013116204,1162.04,Census Tract 1162.04,401392601,Phoenix,401392601,Phoenix,0.000250347
4,13,112201,4013112201,1122.01,Census Tract 1122.01,401392601,Phoenix,401392601,Phoenix,0.000140945
4,13,112202,4013112202,1122.02,Census Tract 1122.02,401392601,Phoenix,401392601,Phoenix,0.00011026
4,13,111800,4013111800,1118,Census Tract 1118,401392601,Phoenix,401392601,Phoenix,0.000257507
4,13,116205,4013116205,1162.05,Census Tract 1162.05,401392601,Phoenix,401392601,Phoenix,0.000110542
4,13,116400,4013116400,1164,Census Tract 1164,401392601,Phoenix,401392601,Phoenix,0.000254388
4,13,116300,4013116300,1163,Census Tract 1163,401392601,Phoenix,401392601,Phoenix,0.00026045
4,13,116703,4013116703,1167.03,Census Tract 1167.03,401392601,Phoenix,401392601,Phoenix,0.000338782
4,13,116203,4013116203,1162.03,Census Tract 1162.03,401392601,Phoenix,401392601,Phoenix,0.00077127
4,13,116702,4013116702,1167.02,Census Tract 1167.02,401392601,Phoenix,401392601,Phoenix,0.000343341
4,13,116704,4013116704,1167.04,Census Tract 1167.04,401392601,Phoenix,401392601,Phoenix,0.00076367
4,13,318700,4013318700,3187,Census Tract 3187,401392601,Phoenix,401392601,Phoenix,0.000233802
4,13,318400,4013318400,3184,Census Tract 3184,401392601,Phoenix,401392601,Phoenix,0.000804176
4,13,104212,4013104212,1042.12,Census Tract 1042.12,401392601,Phoenix,401392601,Phoenix,0.000250744
4,13,104214,4013104214,1042.14,Census Tract 1042.14,401392601,Phoenix,401392601,Phoenix,0.000237653
4,13,104217,4013104217,1042.17,Census Tract 1042.17,401392601,Phoenix,401392601,Phoenix,0.00025036
4,13,104204,4013104204,1042.04,Census Tract 1042.04,401392601,Phoenix,401392601,Phoenix,0.000146696
4,13,104206,4013104206,1042.06,Census Tract 1042.06,401392601,Phoenix,401392601,Phoenix,0.000158875
4,13,104205,4013104205,1042.05,Census Tract 1042.05,401392601,Phoenix,401392601,Phoenix,0.0003395
4,21,1706,4021001706,17.06,Census Tract 17.06,402192091,Maricopa-Stanfield,402192091,Maricopa-Stanfield,0.000236967
4,21,1704,4021001704,17.04,Census Tract 17.04,402192091,Maricopa-Stanfield,402192091,Maricopa-Stanfield,0.000436388
4,21,1707,4021001707,17.07,Census Tract 17.07,402192091,Maricopa-Stanfield,402192091,Maricopa-Stanfield,0.000252479
4,21,308,4021000308,3.08,Census Tract 3.08,401392601,Phoenix,402192346,North Pinal,0.000376622
4,21,309,4021000309,3.09,Census Tract 3.09,402192346,North Pinal,402192346,North Pinal,0.000376029
4,21,2002,4021002002,20.02,Census Tract 20.02,402191224,Florence,402191173,Eloy,0.004807724
4,13,116709,4013116709,1167.09,Census Tract 1167.09,401392601,Phoenix,401392601,Phoenix,0.000113824
4,13,116711,4013116711,1167.11,Census Tract 1167.11,401392601,Phoenix,401392601,Phoenix,0.000107469
4,13,116710,4013116710,1167.1,Census Tract 1167.10,401392601,Phoenix,401392601,Phoenix,0.000364201
4,13,116708,4013116708,1167.08,Census Tract 1167.08,401390561,Chandler,401392601,Phoenix,0.000336827
4,13,116707,4013116707,1167.07,Census Tract 1167.07,401392601,Phoenix,401392601,Phoenix,0.00012841
4,13,116712,4013116712,1167.12,Census Tract 1167.12,401390561,Chandler,401392601,Phoenix,0.000368112
4,21,603,4021000603,6.03,Census Tract 6.03,401993570,Tucson,402193162,San Manuel,0.000882135
4,21,1710,4021001710,17.1,Census Tract 17.10,402191428,Gila River,402192091,Maricopa-Stanfield,0.003064615
4,13,82009,4013082009,820.09,Census Tract 820.09,401392601,Phoenix,401392601,Phoenix,0.000126474
4,13,82007,4013082007,820.07,Census Tract 820.07,401392601,Phoenix,401392601,Phoenix,0.000124816
4,13,82008,4013082008,820.08,Census Tract 820.08,401392601,Phoenix,401392601,Phoenix,0.000126169
4,13,71911,4013071911,719.11,Census Tract 719.11,401392601,Phoenix,401392601,Phoenix,0.000252951
4,13,104218,4013104218,1042.18,Census Tract 1042.18,401392601,Phoenix,401392601,Phoenix,0.000249267
4,13,104222,4013104222,1042.22,Census Tract 1042.22,401392601,Phoenix,401392601,Phoenix,0.000241971
4,13,104223,4013104223,1042.23,Census Tract 1042.23,401392601,Phoenix,401392601,Phoenix,0.000240948
4,13,104224,4013104224,1042.24,Census Tract 1042.24,401392601,Phoenix,401392601,Phoenix,0.000249712
4,13,92900,4013092900,929,Census Tract 929,401392601,Phoenix,401392601,Phoenix,0.000255302
4,13,92713,4013092713,927.13,Census Tract 927.13,401392601,Phoenix,401392601,Phoenix,0.000249441
4,19,4510,4019004510,45.1,Census Tract 45.10,401993570,Tucson,401993570,Tucson,0.000176574
4,19,4074,4019004074,40.74,Census Tract 40.74,401993570,Tucson,401993570,Tucson,0.000945679
4,13,105102,4013105102,1051.02,Census Tract 1051.02,401392601,Phoenix,401392601,Phoenix,0.001860369
4,13,115801,4013115801,1158.01,Census Tract 1158.01,401392601,Phoenix,401392601,Phoenix,0.000125963
4,13,104225,4013104225,1042.25,Census Tract 1042.25,401392601,Phoenix,401392601,Phoenix,0.000242272
4,13,104219,4013104219,1042.19,Census Tract 1042.19,401392601,Phoenix,401392601,Phoenix,0.000248539
4,13,104900,4013104900,1049,Census Tract 1049,401392601,Phoenix,401392601,Phoenix,0.000251051
4,13,104221,4013104221,1042.21,Census Tract 1042.21,401392601,Phoenix,401392601,Phoenix,0.000249763
4,13,104802,4013104802,1048.02,Census Tract 1048.02,401392601,Phoenix,401392601,Phoenix,0.00032392
4,13,104227,4013104227,1042.27,Census Tract 1042.27,401392601,Phoenix,401392601,Phoenix,0.000102712
4,13,104801,4013104801,1048.01,Census Tract 1048.01,401392601,Phoenix,401392601,Phoenix,0.000570434
4,19,4424,4019004424,44.24,Census Tract 44.24,401990153,Arivaca,401992040,Marana,0.029549476
4,19,4113,4019004113,41.13,Census Tract 41.13,401993570,Tucson,401993570,Tucson,0.000277841
4,19,4066,4019004066,40.66,Census Tract 40.66,401993570,Tucson,401993570,Tucson,0.000101003
4,19,4065,4019004065,40.65,Census Tract 40.65,401993570,Tucson,401993570,Tucson,0.000144152
4,19,4063,4019004063,40.63,Census Tract 40.63,401993570,Tucson,401993570,Tucson,0.001815527
